Image,Titre,Duree,Description,Nbjoueur
https://cdn3.philibertnet.com/557758-thickbox_default/muraya.jpg,Muraÿa,"
moins de 30mn
","Dans ce jeu de stratégie, constitué de pièces en bois, mettez votre adversaire dos au mur. Pour cela, tentez d'immobiliser le Soldat adverse, ou d'emmener le vôtre de l'autre côté du plateau avant votre adversaire. Celui qui y arrive en premier remporte la partie !","

2 joueur(s)

"
https://cdn3.philibertnet.com/557910-thickbox_default/qui-est-ce-marvel.jpg,Qui est-ce ? - Marvel,"
moins de 30mn
","Qui est-ce ?, le célèbre jeu de déduction, débarque dans l’univers Marvel. De Hulk à Iron-Man, 24 personnages issus des bandes dessinées t’attendent dans ce classique du jeu.","

2 joueur(s)

"
https://cdn3.philibertnet.com/558138-thickbox_default/isle-of-skye-big-box.jpg,Isle of Skye - Big Box,"
1 à 2h
","Cette big box pour Isle of Skye contient le jeu de base, l'extension Druides et les 2 mini extensions Tunnels et Borderlands.","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/558223-thickbox_default/taco-cat-goat-cheese-pizza.jpg,Taco Cat Goat Cheese Pizza,"
moins de 30mn
","Taco est de retour avec cette édition spéciale et officielle dédiée à la coupe du monde 2022 au Qatar. Visuels officiels de la FIFA, nouveaux personnages, et même folie autour de la table que dans les stades. Célébrez le football et l'un des spectacles sportifs les plus regardés au monde avec TACO CAT GOAT CHEESE PIZZA !","

2 à 8 joueur(s)

"
https://cdn2.philibertnet.com/558647-thickbox_default/archipirata.jpg,Archipirata,"
30mn à 1h
","Dans Archipirata tentez de trouver les trésors cachés par le Baron Noir, avant vos adversaires !","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/558653-thickbox_default/bargain-basement-bathysphere.jpg,Bargain Basement Bathysphere,"
moins de 30mn
",Voyagez dans les profondeurs de l'océan à bord d'un sous marins en ruine dans ce jeu d'aventure solo de 20 scénarios !,"

1 joueur(s)

"
https://cdn3.philibertnet.com/558885-thickbox_default/wizard-deluxe.jpg,Wizard Deluxe,"
30mn à 1h
","Wizard Deluxe est un jeu de cartes magique, où vous êtes des apprentis sorciers qui devez prédire la réussite des plis que vous allez gagner.","

3 à 6 joueur(s)

"
https://cdn1.philibertnet.com/558959-thickbox_default/counter-attack-extra-player-cards-set-1.jpg,Counter Attack - Extra Player Cards Set 1,"
1 à 2h
",3 joueurs supplémentaires pour Counter Attack.,"

2 joueur(s)

"
https://cdn3.philibertnet.com/558960-thickbox_default/counter-attack-extra-player-cards-set-2.jpg,Counter Attack - Extra Player Cards Set 2,,3 joueurs supplémentaires pour Counter Attack.,"

2 joueur(s)

"
https://cdn2.philibertnet.com/558961-thickbox_default/counter-attack-extra-player-cards-set-4.jpg,Counter Attack - Extra Player Cards Set 4,"
1 à 2h
",3 joueurs supplémentaires pour Counter Attack.,"

2 joueur(s)

"
https://cdn2.philibertnet.com/558962-thickbox_default/counter-attack-extra-player-cards-set-5.jpg,Counter Attack - Extra Player Cards Set 5,"
1 à 2h
",3 joueurs supplémentaires pour Counter Attack.,"

2 joueur(s)

"
https://cdn1.philibertnet.com/559345-thickbox_default/pas-de-village-sans-eglise.jpg,Pas de Village sans Eglise,"
moins de 30mn
","Dans ce jeu pour 2 joueurs, soyez le premier à construire votre village en respectant des conditions de placement strictes.","

2 joueur(s)

"
https://cdn1.philibertnet.com/559422-thickbox_default/boogeyman.jpg,Boogeyman,"
30mn à 1h
","Dans Boogeyman, vous incarnerez des enfants intrépides affrontant un classique des cauchemars : le Boogeyman (Croquemitaine).","

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/559634-thickbox_default/set-de-pieces-metal-terraforming-mars.jpg,Set de Pièces Métal Compatible avec Terraforming Mars,,"Tous vous diront que des cubes, ce n'est pas de la monnaie. Le Set de Pièces Métal Compatible avec Terraforming Mars répare cette incongruité avec de vraies pièces au design sidéral.",
https://cdn3.philibertnet.com/559676-thickbox_default/lands-of-galzyr-dice-tray.jpg,Lands of Galzyr - Dice Tray,,Une piste à dés en feutrine avec des logos Lands of Galzyr gravés à l'intérieur et à l'extérieur.,
https://cdn3.philibertnet.com/559712-thickbox_default/ecopolis.jpg,Ecopolis,"
moins de 30mn
",Ecopolis est un jeu de gestion et de stratégie ou vous devrez créer votre ville idéale ! Choisissez parmi les constructions qui s’offrent à vous celles qui permettront de bâtir la cité de vos rêves.,"

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/559724-thickbox_default/vampire-the-masquerade-rivals-le-coeur-de-leurope.jpg,Vampire : The Masquerade - Rivals - Le Coeur de l’Europe,"
moins de 30mn
",Le Coeur de l’Europe est une extension pour Vampire : The Masquerade - Rivals comprenant notamment un nouveau deck complet.,"

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/559725-thickbox_default/vampire-the-masquerade-rivals-ombres-et-linceuls.jpg,Vampire : The Masquerade - Rivals - Ombres et Linceuls,"
moins de 30mn
",Ombres et Linceuls est une extension pour Vampire: The Masquerade Rivals qui ajoute deux clans : les LASOMBRA et les HECATA.,"

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/559732-thickbox_default/kombo-klash.jpg,Kombo Klash,"
moins de 30mn
",Kombo Klash est un jeu tactique de pose de tuiles pour 2 à 4 joueurs. Pouvez-vous maîtriser la capacité unique de chaque créature et réaliser les Kombos les plus fous pour gagner la partie ?,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/559807-thickbox_default/counter-attack-extra-player-cards-set-3.jpg,Counter Attack - Extra Player Cards Set 3,,3 joueurs supplémentaires pour Counter Attack.,"

2 joueur(s)

"
https://cdn3.philibertnet.com/560558-thickbox_default/eleven.jpg,Eleven,"
1 à 2h
",Eleven est un jeu de stratégie qui se déroule dans le monde du football. Vous devrez gérer et développer votre propre club de football pour dominer le championnat et battre vos adversaires à la fin de la saison.,"

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/560148-thickbox_default/cluebox-escape-room-dans-une-boite-l-epreuve-de-camelot.jpg,Cluebox - Escape Room dans une boîte: L'épreuve de Camelot,"
1 à 2h
","La Cluebox est une boîte à puzzle interactive avec diverses énigmes et tâches qu'il faut résoudre les unes après les autres pour ouvrir la boîte. En d'autres termes, il s'agit d'une escape room dans un format pratique!","

1 à 2 joueur(s)

"
https://cdn2.philibertnet.com/560920-thickbox_default/cthulhu-death-may-die-portal-tokens.jpg,Cthulhu Death May Die Portal tokens,,Lot de 3 tokens en acrylique pour le jeu Cthulhu Death may die.,
https://cdn1.philibertnet.com/560947-thickbox_default/ikonikus.jpg,Ikonikus,"
moins de 30mn
","Ikonikus est un jeu de cartes, idéal pour jouer en famille ou entre amis, où les sentiments et les émotions marqueront le déroulement de la partie. Devinez ce que les autres ressentent dans certaines situations. Posez une question et commencez à jouer à Ikonikus !","

3 à Plus de 10 joueurs

"
https://cdn3.philibertnet.com/561470-thickbox_default/bananagrams-hiver.jpg,Bananagrams Hiver,"
moins de 30mn
","Bienvenue dans cette édition limitée Hiver Magique ! Bananagrams, le jeu de lettres et de mots croisés rapide où tout le monde joue en même temps ! A emporter partout !","

1 à 8 joueur(s)

"
https://cdn2.philibertnet.com/561560-thickbox_default/time-of-empires.jpg,Time of Empires,"
30mn à 1h
","Version anglaise. Dans Time of Empires, prenez en charge une civilisation et menez-la à travers les âges, de l’Antiquité, en passant par le Moyen-Âge, jusqu’aux temps modernes. Chaque âge dure des siècles en réalité mais seulement 9 minutes dans ce jeu !","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/562018-thickbox_default/once-upon-a-time-third-edition.jpg,Once Upon a Time Third Edition,"
moins de 30mn
",Once Upon a Time Third Edition est un jeu narratif dans lequel vous devez raconter une histoire basée sur les cartes que vous avez dans votre main.,"

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/562026-thickbox_default/once-upon-a-time-fairy-tales.jpg,Once Upon a Time: Fairy Tales,"
moins de 30mn
",Fairy Tales est une extension de 55 cartes pour Once Upon a Time.,"

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/562063-thickbox_default/dungeoneer-haunted-woods-of-malthorin.jpg,Dungeoneer: Haunted Woods of Malthorin,"
1 à 2h
",Dungeoneer est une série de jeux de cartes indépendants les uns des autres qui offrent une expérience de jeu digne d'un jeu de rôle.,"

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/562364-thickbox_default/the-goonies-never-say-die-under-the-goondocks-expansion.jpg,The Goonies - Never Say Die - Under the Goondocks Expansion,"
30mn à 1h
",Cette extension contient 4 nouveaux personnages à ajouter à vos parties de The Goonies - Never Say Die.,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/562670-thickbox_default/mortelle-adele-defis-mortels-edition-duels.jpg,Mortelle Adèle - Défis Mortels édition Duels,"
moins de 30mn
",Défie tes adversaires jusqu’au dernier pour prouver que tu es capable d’intégrer le Club Des Bizarres de Mortelle Adèle !,"

2 joueur(s)

"
https://cdn3.philibertnet.com/562784-thickbox_default/the-red-burnoose-algeria-1857.jpg,The Red Burnoose : Algeria 1857,"
1 à 2h
",The Red Burnoose : Algeria 1857 est un wargame coopératif pour 1 à 4 joueurs où vous jouez le rôle du peuple kabyle qui tente de repousser les Français qui veulent conquérir leur terre.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/562952-thickbox_default/magic-the-gathering-la-guerre-fratricide-pack-d-avant-premiere-etendard-bruni-de-mishra.jpg,Magic The Gathering : La Guerre Fratricide - Pack d'Avant-première Etendard Bruni de Mishra,,Ce pack contient 6 boosters de draft de La Guerre Fratricide.,
https://cdn3.philibertnet.com/563040-thickbox_default/magic-the-gathering-dominaria-remastered-draft-booster-display.jpg,Magic The Gathering : Dominaria Remastered - Draft Booster Display,,Boite contenant 36 boosters de draft en anglais.,
https://cdn1.philibertnet.com/563223-thickbox_default/rondins-des-bois.jpg,Rondins des Bois,"
moins de 30mn
","Construisez, à l’aide de tous vos rondins, la tour demandée sur la carte mission le plus rapidement possible. Après avoir terminé votre tour, amenez-y les castors. Mais attention, les cartes contraintes ne vous faciliteront pas la tâche !","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/563327-thickbox_default/my-shelfie.jpg,My Shelfie,"
moins de 30mn
","Vous venez d'emmener chez vous votre nouvelle étagère et il est maintenant temps d'y placer vos objets préférés : livres, jeux de société, portraits... Qui présentera l'étagère la mieux organisée ?","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/563356-thickbox_default/-enigme.jpg,๕ - Enigme,,"20 cartes, 1 énigme. La règle est la plus simple qui soit : Il faut résoudre l'énigme.","

1 à 10 joueur(s)

"
https://cdn1.philibertnet.com/563905-thickbox_default/oucedonc-en-europe.jpg,OùCéDonc en Europe,"
moins de 30mn
","Dans Oùcédonc, vous devrez classer les cartes Lieu selon leur position géographique, sur un axe nord-sud ou est-ouest.","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/564222-thickbox_default/habitats.jpg,Habitats,"
30mn à 1h
","Les animaux ont besoin d'habitats spécifiques pour vivre, et ils comptent sur vous, le nouveau garde forestier, pour résoudre ce casse-tête.","

2 à 5 joueur(s)

"
https://cdn1.philibertnet.com/564482-thickbox_default/castle-panic-second-edition.jpg,Castle Panic Second Edition,"
30mn à 1h
","Castle Panic Second Edition est un jeu familial coopératif de type tower défense, pour 1 à 6 joueurs.","

1 à 6 joueur(s)

"
https://cdn2.philibertnet.com/564513-thickbox_default/orconomics.jpg,Orconomics,"
30mn à 1h
",Orconomics est un jeu pour 2 à 5 joueurs qui s’affronteront pour établir des Entreprises dans différents Secteurs Industriels.,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/564581-thickbox_default/endless-winter-rivieres-et-radeaux.jpg,Endless Winter - Rivières et Radeaux,"
1 à 2h
","Endless Winter - Rivières et Radeaux est une extension pour Endless Winter. Elle ajoute de nouvelles tuiles modulaires à la carte de terrain, notamment des cours d'eau et des lieux de départ uniques.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/564590-thickbox_default/war-of-the-ring-card-box-with-sleeves-witch-king-edition.jpg,War of the Ring : Card Box with Sleeves (Witch-king Edition),,Boite contenant 120 sleeves pour War of the Ring.,
https://cdn1.philibertnet.com/564805-thickbox_default/terra-mystica-fire-ice.jpg,Terra Mystica - Fire & Ice,,Le Feu et la Glace déferlent sur Terra Mystica. Les peuples traditionnels doivent se préparer à affronter de nouveaux adversaires sur le territoire !,
https://cdn1.philibertnet.com/565915-thickbox_default/ramses-25eme-anniversaire.jpg,Ramsès 25ème Anniversaire,"
moins de 30mn
",Retrouvez votre jeu pharaonique en édition limitée pour fêter ses 25 ans ! Avec Ramsès c'est parti pour une collecte de trésors pharaonique !,"

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/566830-thickbox_default/sur-le-fil.jpg,Sur le Fil,"
moins de 30mn
",Sur le Fil est un jeu de combinaisons dans lequel les joueurs doivent aider des oiseaux à reproduire les figures demandées par les cartes Selfie et marquer un maximum de points.,"

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/566844-thickbox_default/foodtruck.jpg,FoodTruck,"
moins de 30mn
","Au volant de votre Food Truck, bousculez la concurrence. En matière de street food, une seule règle compte : si vous servez le même plat qu’un adversaire, vous êtes grillé !","

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/566907-thickbox_default/tiwanaku.jpg,Tiwanaku,"
1 à 2h
","Dans Tiwanaku, incarnez un fermier du peuple Quechua à la recherche de nouvelles terres à cultiver. Explorez des régions, tracez leurs contours et développez des cultures.","

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/567006-thickbox_default/totemix-ulule.jpg,Totemix,"
moins de 30mn
",Totemix est un jeu de société coopératif pour 1 à 6 joueurs qui s'apparente à un puzzle dynamique. Les joueurs vont s'incarner dans des animaux totems aux pouvoirs différents afin de venir au secours des environnements menacés.,"

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/567781-thickbox_default/valeria-le-royaume-big-box.jpg,Valéria : Le Royaume – Big Box,"
1 à 2h
",Rangez TOUT votre contenu Valeria Le Royaume et ses extensions !,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/567784-thickbox_default/valeria-le-royaume-des-de-mers-ecarlates.jpg,Valéria : Le Royaume – Dés de Mers Ecarlates,"
1 à 2h
",Une paire de dés sur le thème de l’extension Mers Ecarlates !,"

2 à 5 joueur(s)

"
https://cdn2.philibertnet.com/567785-thickbox_default/valeria-le-royaume-des-de-sang.jpg,Valéria : Le Royaume – Dés de Sang,"
1 à 2h
",Une paire de dés sur le thème de l’extension Sombreval !,"

2 à 5 joueur(s)

"
https://cdn1.philibertnet.com/568121-thickbox_default/shogun-no-katana.jpg,Shogun No Katana,"
1 à 2h
",Shogun no Katana est un jeu de gestion stratégique dans l'atmosphère fascinante du Japon féodal.,"

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/568650-thickbox_default/talaref.jpg,Talaref,"
moins de 30mn
",Talaref est un jeu d'ambiance et de culture générale sur le thème des années 90-2000. Le but du jeu est d’accumuler le plus de Ref’ (points) seul ou en équipe en répondant correctement aux questions.,"

3 à 10 joueur(s)

"
https://cdn3.philibertnet.com/568812-thickbox_default/armadillo.jpg,Armadillo,"
moins de 30mn
","Dans Armadillo, vous devez vous débarrasser de vos cartes le plus rapidement possible grâce à la chance et à des choix judicieux concernant les dés.","

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/568937-thickbox_default/super-fantasy-brawl-extra-challenge-cards.jpg,Super Fantasy Brawl - Extra Challenge Cards,,Set de 11 cartes Challenge pour Super Fantasy Brawl.,
https://cdn3.philibertnet.com/568959-thickbox_default/let-s-call-the-exorcist.jpg,Let's Call the Exorcist,"
moins de 30mn
",Le 2e opus de la collection Steven Rhodes Games.,"

4 à 8 joueur(s)

"
